day,month,hour,x,y,type,pressure
18,01,1200,456,125,L,978
18,01,1200,271,224,L,1004
18,01,1200,383,160,L,985
18,01,1200,533,255,L,991
18,01,1200,71,293,L,958
18,01,1200,389,479,L,1009
18,01,1200,309,341,H,1018
18,01,1200,779,413,H,1021
25,01,1200,545,107,L,995
25,01,1200,255,179,L,955
25,01,1200,782,169,L,1014
25,01,1200,207,215,L,963
25,01,1200,295,530,L,1026
25,01,1200,468,419,H,1035
25,01,1200,632,474,H,1034
25,01,1200,60,462,H,1035
02,01,1200,612,53,L,999
02,01,1200,53,215,L,985
02,01,1200,239,244,L,978
02,01,1200,362,270,L,971
02,01,1200,125,339,L,994
02,01,1200,280,341,L,976
02,01,1200,418,303,L,975
02,01,1200,525,530,L,1021
02,01,1200,431,62,H,1029
02,01,1200,767,80,H,1023
02,01,1200,162,207,H,1011
02,01,1200,486,486,H,1025
09,01,1200,477,59,L,1006
09,01,1200,356,40,L,1009
09,01,1200,16,72,L,1012
09,01,1200,718,238,L,1007
09,01,1200,181,323,L,965
09,01,1200,393,403,L,1016
09,01,1200,790,75,H,1019
09,01,1200,384,241,H,1043
09,01,1200,490,535,H,1021
16,01,1200,598,56,L,991
16,01,1200,496,58,L,984
16,01,1200,393,138,L,988
16,01,1200,698,239,L,1008
16,01,1200,90,273,L,996
16,01,1200,374,263,L,996
16,01,1200,578,314,L,1008
16,01,1200,329,444,L,988
16,01,1200,790,65,H,1024
16,01,1200,31,202,H,1016
16,01,1200,631,229,H,1015
16,01,1200,706,480,H,1022
16,01,1200,53,452,H,1028
16,01,1200,500,518,H,1023
23,01,1200,367,57,L,976
23,01,1200,253,59,L,965
23,01,1200,176,252,L,974
23,01,1200,268,271,L,961
23,01,1200,632,8,H,1039
23,01,1200,197,139,H,986
23,01,1200,646,206,H,1029
23,01,1200,468,416,H,1039
23,01,1200,628,467,H,1038
30,01,1200,307,126,L,979
30,01,1200,435,216,L,1015
30,01,1200,215,215,L,970
30,01,1200,40,163,L,982
30,01,1200,791,183,L,1011
30,01,1200,180,375,L,995
30,01,1200,31,453,L,997
30,01,1200,604,396,L,1030
30,01,1200,309,473,L,1017
30,01,1200,593,198,H,1041
30,01,1200,418,344,H,1034
03,01,1200,367,5,L,998
03,01,1200,625,2,L,1000
03,01,1200,467,219,L,978
03,01,1200,71,189,L,983
03,01,1200,353,246,L,977
03,01,1200,238,243,L,987
03,01,1200,777,76,H,1021
03,01,1200,671,427,H,1026
03,01,1200,501,454,H,1024
10,01,1200,424,51,L,999
10,01,1200,781,25,L,1010
10,01,1200,633,29,L,1007
10,01,1200,134,159,L,990
10,01,1200,764,184,L,1010
10,01,1200,202,312,L,989
10,01,1200,588,391,L,1018
10,01,1200,348,213,H,1044
10,01,1200,733,383,H,1024
10,01,1200,421,479,H,1023
17,01,1200,747,27,L,1017
17,01,1200,386,137,L,983
17,01,1200,443,169,L,971
17,01,1200,18,181,L,1002
17,01,1200,137,301,L,1004
17,01,1200,402,383,L,983
17,01,1200,434,347,L,983
17,01,1200,204,347,L,1008
17,01,1200,704,22,H,1024
17,01,1200,100,535,H,1031
24,01,1200,788,87,L,1013
24,01,1200,458,153,L,983
24,01,1200,203,216,L,974
24,01,1200,772,323,L,1019
24,01,1200,389,71,H,1000
24,01,1200,389,159,H,981
24,01,1200,148,190,H,993
24,01,1200,471,411,H,1039
31,01,1200,111,195,L,977
31,01,1200,781,185,L,1016
31,01,1200,116,419,L,995
31,01,1200,195,151,H,999
31,01,1200,644,244,H,1037
31,01,1200,468,417,H,1038
05,01,1800,282,68,L,1004
05,01,1800,380,79,L,1009
05,01,1800,660,49,L,1005
05,01,1800,517,115,L,1006
05,01,1800,93,139,L,994
05,01,1800,29,191,L,999
05,01,1800,250,187,L,1004
05,01,1800,353,222,L,997
05,01,1800,476,249,L,997
05,01,1800,561,328,L,997
05,01,1800,148,342,L,980
05,01,1800,27,446,L,973
05,01,1800,177,382,L,980
05,01,1800,484,49,H,1019
05,01,1800,427,175,H,1018
05,01,1800,744,144,H,1024
05,01,1800,169,183,H,1020
05,01,1800,790,255,H,1022
05,01,1800,400,477,H,1023
12,01,1800,525,126,L,1003
12,01,1800,364,117,L,1000
12,01,1800,773,144,L,1007
12,01,1800,202,197,L,1023
12,01,1800,13,207,L,999
12,01,1800,738,267,L,1009
12,01,1800,45,302,L,1001
12,01,1800,457,95,H,1018
12,01,1800,643,178,H,1024
12,01,1800,159,213,H,1032
12,01,1800,378,301,H,1037
19,01,1800,638,96,L,1004
19,01,1800,251,122,L,995
19,01,1800,656,198,L,1008
19,01,1800,404,206,L,999
19,01,1800,209,252,L,965
19,01,1800,625,278,L,1007
19,01,1800,110,323,L,974
19,01,1800,496,439,L,1005
19,01,1800,776,60,H,1025
19,01,1800,535,267,H,1027
26,01,1800,258,79,L,966
26,01,1800,461,168,L,998
26,01,1800,624,85,L,1012
26,01,1800,778,111,L,1009
26,01,1800,216,213,L,962
26,01,1800,169,440,L,1000
26,01,1800,446,309,H,1036
26,01,1800,25,405,H,1028
01,01,1800,571,156,L,1001
01,01,1800,93,216,L,990
01,01,1800,441,225,L,995
01,01,1800,290,227,L,979
01,01,1800,348,309,L,974
01,01,1800,615,277,L,1014
01,01,1800,241,329,L,970
01,01,1800,207,363,L,972
01,01,1800,758,54,H,1028
01,01,1800,427,57,H,1031
01,01,1800,213,117,H,1022
01,01,1800,479,444,H,1024
08,01,1800,678,103,L,1009
08,01,1800,358,53,L,1006
08,01,1800,634,332,L,1002
08,01,1800,153,323,L,968
08,01,1800,125,444,L,969
08,01,1800,740,530,L,1015
08,01,1800,434,464,L,1016
08,01,1800,790,56,H,1025
08,01,1800,415,178,H,1042
08,01,1800,345,530,H,1021
08,01,1800,470,530,H,1020
15,01,1800,374,102,L,993
15,01,1800,294,240,L,1012
15,01,1800,61,356,L,1003
15,01,1800,252,471,L,998
15,01,1800,753,57,H,1028
15,01,1800,190,282,H,1022
15,01,1800,576,290,H,999
15,01,1800,786,400,H,1023
22,01,1800,269,109,L,965
22,01,1800,107,148,L,979
22,01,1800,381,151,L,957
22,01,1800,784,200,L,1013
22,01,1800,233,180,L,974
22,01,1800,175,386,L,968
22,01,1800,643,24,H,1042
22,01,1800,153,230,H,993
22,01,1800,487,416,H,1037
22,01,1800,578,411,H,1036
22,01,1800,421,495,H,1037
29,01,1800,210,203,L,969
29,01,1800,183,229,L,969
29,01,1800,785,192,L,1016
29,01,1800,417,303,L,1014
29,01,1800,237,477,L,1005
29,01,1800,622,160,H,1043
29,01,1800,361,379,H,1028
06,01,1800,387,7,L,1003
06,01,1800,328,156,L,1011
06,01,1800,379,206,L,1013
06,01,1800,610,318,L,992
06,01,1800,112,381,L,961
06,01,1800,96,98,H,993
06,01,1800,322,52,H,1007
06,01,1800,766,63,H,1032
06,01,1800,435,167,H,1028
06,01,1800,257,150,H,1022
06,01,1800,375,312,H,1025
13,01,1800,442,125,L,990
13,01,1800,372,408,L,1007
13,01,1800,301,512,L,991
13,01,1800,708,32,H,1025
13,01,1800,246,131,H,1042
13,01,1800,523,298,H,1025
13,01,1800,69,361,H,1025
13,01,1800,30,408,H,1025
13,01,1800,627,487,H,1028
20,01,1800,545,137,L,1011
20,01,1800,140,153,L,990
20,01,1800,285,174,L,968
20,01,1800,194,277,L,967
20,01,1800,703,307,L,1009
20,01,1800,219,290,L,965
20,01,1800,109,421,L,968
20,01,1800,783,60,H,1026
20,01,1800,556,263,H,1038
27,01,1800,369,74,L,972
27,01,1800,276,134,L,965
27,01,1800,211,216,L,969
27,01,1800,41,244,L,999
27,01,1800,291,322,L,990
27,01,1800,85,435,L,1006
27,01,1800,526,85,H,1025
27,01,1800,547,252,H,1039
07,01,1800,396,21,L,1000
07,01,1800,780,63,L,1029
07,01,1800,653,202,L,998
07,01,1800,394,207,L,1030
07,01,1800,137,342,L,957
07,01,1800,610,312,L,996
07,01,1800,470,140,H,1041
07,01,1800,16,232,H,1023
14,01,1800,461,80,L,985
14,01,1800,449,167,L,983
14,01,1800,498,128,L,985
14,01,1800,557,326,L,1008
14,01,1800,334,438,L,1001
14,01,1800,137,60,H,1026
14,01,1800,750,74,H,1027
14,01,1800,265,183,H,1036
14,01,1800,160,215,H,1037
14,01,1800,745,433,H,1026
21,01,1800,745,30,L,1017
21,01,1800,708,80,L,1023
21,01,1800,296,117,L,956
21,01,1800,104,158,L,982
21,01,1800,281,162,L,963
21,01,1800,786,222,L,1012
21,01,1800,337,263,L,950
21,01,1800,26,467,L,990
21,01,1800,621,194,H,1039
21,01,1800,534,297,H,1037
28,01,1800,317,148,L,960
28,01,1800,790,175,L,1019
28,01,1800,377,416,L,1010
28,01,1800,118,474,L,996
28,01,1800,569,186,H,1039
28,01,1800,540,283,H,1041
28,01,1800,6,426,H,1016
28,01,1800,279,433,H,1022
04,01,1800,124,131,L,999
04,01,1800,539,167,L,993
04,01,1800,235,221,L,999
04,01,1800,418,148,L,988
04,01,1800,60,205,L,988
04,01,1800,543,281,L,1013
04,01,1800,96,438,L,985
04,01,1800,484,52,H,1021
04,01,1800,252,128,H,1019
04,01,1800,156,221,H,1013
04,01,1800,510,379,H,1012
04,01,1800,298,493,H,1024
11,01,1800,356,52,L,1008
11,01,1800,594,13,L,986
11,01,1800,120,62,L,1016
11,01,1800,200,65,L,1015
11,01,1800,780,101,L,1011
11,01,1800,183,235,L,1017
11,01,1800,613,334,L,1012
11,01,1800,22,317,L,993
11,01,1800,238,529,L,978
11,01,1800,739,35,H,1017
11,01,1800,241,81,H,1026
11,01,1800,123,134,H,1030
11,01,1800,199,183,H,1021
11,01,1800,372,240,H,1045
11,01,1800,795,310,H,1022
18,01,1800,464,109,L,978
18,01,1800,380,159,L,985
18,01,1800,291,223,L,999
18,01,1800,69,287,L,954
18,01,1800,438,508,L,1007
18,01,1800,782,14,H,1029
18,01,1800,225,146,H,1021
18,01,1800,384,336,H,1019
25,01,1800,262,170,L,963
25,01,1800,560,106,L,999
25,01,1800,120,212,L,980
25,01,1800,774,186,L,1014
25,01,1800,198,212,L,959
25,01,1800,295,530,L,1023
25,01,1800,754,48,H,1025
25,01,1800,467,405,H,1033
25,01,1800,585,411,H,1032
25,01,1800,643,469,H,1032
25,01,1800,134,498,H,1031
02,01,1800,609,28,L,1000
02,01,1800,727,5,L,1011
02,01,1800,28,200,L,986
02,01,1800,243,251,L,980
02,01,1800,362,260,L,970
02,01,1800,440,266,L,971
02,01,1800,761,502,L,1017
02,01,1800,434,56,H,1030
02,01,1800,784,62,H,1023
02,01,1800,612,439,H,1024
09,01,1800,518,56,L,1006
09,01,1800,738,195,L,1012
09,01,1800,749,241,L,1010
09,01,1800,159,282,L,966
09,01,1800,405,405,L,1015
09,01,1800,203,404,L,979
09,01,1800,705,530,L,1015
09,01,1800,10,125,H,1025
09,01,1800,375,232,H,1043
09,01,1800,453,204,H,1038
09,01,1800,380,535,H,1022
16,01,1800,493,53,L,986
16,01,1800,392,155,L,984
16,01,1800,411,244,L,990
16,01,1800,75,254,L,996
16,01,1800,129,308,L,1004
16,01,1800,343,417,L,983
16,01,1800,646,222,H,1017
16,01,1800,62,455,H,1028
16,01,1800,525,499,H,1022
23,01,1800,318,229,L,962
23,01,1800,196,219,L,971
23,01,1800,273,495,L,1021
23,01,1800,652,22,H,1038
30,01,1800,334,87,L,971
30,01,1800,785,172,L,1014
30,01,1800,218,212,L,970
30,01,1800,74,192,L,978
30,01,1800,238,332,L,990
30,01,1800,37,474,L,998
30,01,1800,350,482,L,1019
30,01,1800,722,33,H,1037
30,01,1800,147,218,H,990
30,01,1800,619,191,H,1041
30,01,1800,438,321,H,1034
03,01,1800,41,178,L,983
03,01,1800,348,244,L,979
03,01,1800,470,213,L,982
03,01,1800,235,241,L,990
03,01,1800,487,49,H,1026
03,01,1800,778,84,H,1022
03,01,1800,340,422,H,1007
03,01,1800,717,427,H,1025
10,01,1800,789,34,L,1015
10,01,1800,305,49,L,1020
10,01,1800,134,143,L,997
10,01,1800,784,156,L,1011
10,01,1800,175,266,L,994
10,01,1800,588,387,L,1017
10,01,1800,474,58,H,995
10,01,1800,343,213,H,1045
10,01,1800,565,210,H,1034
10,01,1800,777,376,H,1025
10,01,1800,50,461,H,1026
17,01,1800,14,153,L,1002
17,01,1800,164,148,L,1011
17,01,1800,229,202,L,1009
17,01,1800,443,156,L,975
17,01,1800,504,270,L,985
17,01,1800,14,342,L,975
17,01,1800,208,353,L,1008
17,01,1800,444,342,L,984
17,01,1800,773,68,H,1025
17,01,1800,390,145,H,983
17,01,1800,238,257,H,1018
24,01,1800,788,93,L,1016
24,01,1800,484,134,L,985
24,01,1800,244,186,L,973
24,01,1800,399,143,L,989
24,01,1800,186,230,L,974
24,01,1800,151,371,L,994
24,01,1800,400,79,H,1003
24,01,1800,593,402,H,1037
24,01,1800,476,422,H,1038
31,01,1800,107,203,L,981
31,01,1800,780,189,L,1017
31,01,1800,106,238,L,979
31,01,1800,158,247,L,986
31,01,1800,108,432,L,994
31,01,1800,753,52,H,1035
31,01,1800,2,65,H,1018
31,01,1800,200,159,H,1002
31,01,1800,542,282,H,1037
31,01,1800,468,416,H,1037
02,02,0000,141,95,L,989
02,02,0000,194,216,L,969
02,02,0000,254,230,L,977
02,02,0000,583,348,L,1025
02,02,0000,750,52,H,1027
02,02,0000,24,367,H,1017
02,02,0000,416,383,H,1040
02,02,0000,761,422,H,1030
02,02,0000,93,444,H,1024
09,02,0000,377,106,L,985
09,02,0000,193,106,L,1007
09,02,0000,104,119,L,1009
09,02,0000,334,323,L,963
09,02,0000,13,509,L,984
09,02,0000,612,84,H,1010
09,02,0000,431,59,H,1011
09,02,0000,240,141,H,1017
09,02,0000,147,212,H,1020
09,02,0000,709,448,H,1022
16,02,0000,697,108,L,1014
16,02,0000,232,166,L,1011
16,02,0000,391,211,L,996
16,02,0000,795,194,L,1019
16,02,0000,93,386,L,958
16,02,0000,576,391,L,1015
16,02,0000,184,419,L,979
16,02,0000,301,169,H,1015
16,02,0000,192,164,H,1015
16,02,0000,562,255,H,1024
16,02,0000,758,419,H,1024
16,02,0000,410,530,H,1026
23,02,0000,737,138,L,1018
23,02,0000,346,172,L,964
23,02,0000,440,219,L,961
23,02,0000,301,246,L,964
23,02,0000,552,323,L,998
23,02,0000,533,378,L,1003
23,02,0000,139,223,H,1012
23,02,0000,709,439,H,1021
23,02,0000,228,505,H,1036
05,02,0000,309,92,L,982
05,02,0000,361,87,L,979
05,02,0000,778,149,L,1018
05,02,0000,238,241,L,998
05,02,0000,30,224,H,1028
05,02,0000,152,215,H,1024
05,02,0000,482,397,H,1034
05,02,0000,547,515,H,1034
12,02,0000,358,27,L,1009
12,02,0000,449,73,L,1019
12,02,0000,323,227,L,979
12,02,0000,523,197,L,991
12,02,0000,603,274,L,999
12,02,0000,52,306,L,995
12,02,0000,425,380,L,995
12,02,0000,221,466,L,983
12,02,0000,71,485,L,988
12,02,0000,769,63,H,1031
12,02,0000,301,76,H,1019
12,02,0000,101,140,H,1016
12,02,0000,230,150,H,1022
12,02,0000,192,353,H,1009
12,02,0000,690,501,H,1018
12,02,0000,525,531,H,1023
19,02,0000,481,197,L,1015
19,02,0000,791,166,L,1016
19,02,0000,396,188,L,1011
19,02,0000,80,274,L,977
19,02,0000,238,256,L,990
19,02,0000,131,348,L,958
19,02,0000,553,333,L,1025
19,02,0000,412,94,H,1020
19,02,0000,247,67,H,1014
19,02,0000,580,131,H,1032
19,02,0000,562,255,H,1029
19,02,0000,361,460,H,1040
26,02,0000,356,30,L,988
26,02,0000,370,87,L,988
26,02,0000,468,210,L,1003
26,02,0000,186,217,L,977
26,02,0000,454,323,L,986
26,02,0000,701,293,L,996
26,02,0000,537,359,L,999
26,02,0000,93,147,H,995
26,02,0000,419,175,H,1009
26,02,0000,260,446,H,1033
26,02,0000,632,493,H,1022
03,02,0000,333,145,L,959
03,02,0000,761,183,L,1017
03,02,0000,205,208,L,975
03,02,0000,756,55,H,1027
03,02,0000,146,225,H,1006
03,02,0000,430,361,H,1037
10,02,0000,367,71,L,999
10,02,0000,188,229,L,995
10,02,0000,222,235,L,993
10,02,0000,144,263,L,999
10,02,0000,504,362,L,983
10,02,0000,372,331,L,965
10,02,0000,74,493,L,974
10,02,0000,610,41,H,1013
10,02,0000,769,63,H,1023
10,02,0000,421,57,H,1016
10,02,0000,235,145,H,1016
10,02,0000,52,244,H,1016
10,02,0000,56,363,H,1016
10,02,0000,791,485,H,1018
17,02,0000,304,28,L,987
17,02,0000,457,106,L,997
17,02,0000,134,340,L,971
17,02,0000,793,334,L,1025
17,02,0000,585,385,L,1018
17,02,0000,15,443,L,979
17,02,0000,230,140,H,1022
17,02,0000,348,177,H,1023
17,02,0000,598,248,H,1026
17,02,0000,429,490,H,1031
24,02,0000,384,131,L,965
24,02,0000,793,150,L,1019
24,02,0000,541,210,L,999
24,02,0000,81,241,L,990
24,02,0000,173,252,L,994
24,02,0000,2,275,L,990
24,02,0000,560,530,L,1010
24,02,0000,158,204,H,1004
24,02,0000,784,392,H,1019
04,02,0000,382,69,L,965
04,02,0000,419,104,L,962
04,02,0000,272,188,L,989
04,02,0000,769,186,L,1019
04,02,0000,93,457,L,995
04,02,0000,789,62,H,1026
04,02,0000,24,71,H,1025
04,02,0000,150,211,H,1018
04,02,0000,35,301,H,1024
04,02,0000,435,364,H,1035
04,02,0000,613,457,H,1035
11,02,0000,356,38,L,1002
11,02,0000,353,263,L,984
11,02,0000,211,267,L,988
11,02,0000,433,312,L,980
11,02,0000,282,441,L,992
11,02,0000,164,496,L,983
11,02,0000,565,2,H,1027
11,02,0000,755,76,H,1029
11,02,0000,235,145,H,1017
11,02,0000,515,526,H,1018
18,02,0000,166,267,L,982
18,02,0000,104,299,L,978
18,02,0000,164,355,L,972
18,02,0000,501,321,H,1036
25,02,0000,471,90,L,995
25,02,0000,358,131,L,978
25,02,0000,98,145,L,981
25,02,0000,778,153,L,1019
25,02,0000,102,230,L,991
25,02,0000,337,320,L,981
25,02,0000,35,347,L,985
25,02,0000,599,342,L,1009
25,02,0000,731,386,L,1008
25,02,0000,193,454,L,1013
25,02,0000,748,86,H,1029
25,02,0000,615,297,H,1013
01,02,0000,118,227,L,978
01,02,0000,780,197,L,1016
01,02,0000,178,347,L,996
01,02,0000,131,408,L,996
01,02,0000,105,457,L,997
01,02,0000,665,530,L,1023
01,02,0000,750,48,H,1033
01,02,0000,202,156,H,1003
01,02,0000,530,301,H,1037
01,02,0000,457,408,H,1040
01,02,0000,608,457,H,1036
08,02,0000,578,30,L,979
08,02,0000,364,90,L,980
08,02,0000,98,98,L,990
08,02,0000,240,177,L,1015
08,02,0000,457,193,L,994
08,02,0000,267,347,L,984
08,02,0000,341,345,L,982
08,02,0000,277,401,L,983
08,02,0000,446,52,H,1005
08,02,0000,790,45,H,1028
08,02,0000,419,148,H,1004
08,02,0000,150,241,H,1021
08,02,0000,19,232,H,1034
08,02,0000,608,457,H,1026
15,02,0000,703,93,L,1007
15,02,0000,276,128,L,990
15,02,0000,386,120,L,1002
15,02,0000,758,213,L,1007
15,02,0000,82,416,L,953
15,02,0000,553,446,L,1019
15,02,0000,586,172,H,1025
15,02,0000,336,186,H,1012
15,02,0000,556,263,H,1027
15,02,0000,301,342,H,986
15,02,0000,671,424,H,1027
22,02,0000,308,190,L,959
22,02,0000,136,153,L,982
22,02,0000,670,145,L,1022
22,02,0000,241,219,L,954
22,02,0000,707,195,H,1025
22,02,0000,651,224,H,1024
22,02,0000,585,465,H,1028
22,02,0000,68,425,H,1036
29,02,0000,271,73,L,963
29,02,0000,514,83,L,1017
29,02,0000,316,231,L,970
29,02,0000,233,246,L,984
29,02,0000,742,320,L,1007
29,02,0000,602,372,L,1003
29,02,0000,69,160,H,1016
29,02,0000,528,208,H,1024
29,02,0000,507,369,H,1025
29,02,0000,159,474,H,1045
06,02,0000,296,148,L,989
06,02,0000,360,135,L,987
06,02,0000,90,433,L,990
06,02,0000,22,109,H,1003
06,02,0000,208,115,H,1027
06,02,0000,43,285,H,1029
06,02,0000,156,211,H,1027
06,02,0000,545,518,H,1032
13,02,0000,227,70,L,1005
13,02,0000,506,158,L,1000
13,02,0000,619,170,L,1002
13,02,0000,326,233,L,979
13,02,0000,230,484,L,991
13,02,0000,309,8,H,1024
13,02,0000,434,44,H,1030
13,02,0000,758,54,H,1025
13,02,0000,41,139,H,1021
13,02,0000,82,274,H,997
13,02,0000,581,298,H,1013
13,02,0000,265,405,H,981
13,02,0000,528,503,H,1025
20,02,0000,705,83,L,1023
20,02,0000,774,126,L,1017
20,02,0000,646,263,L,1020
20,02,0000,172,274,L,955
20,02,0000,751,345,L,1023
20,02,0000,505,506,L,1027
20,02,0000,583,70,H,1032
20,02,0000,261,59,H,1014
20,02,0000,471,378,H,1037
27,02,0000,27,134,L,994
27,02,0000,90,181,L,998
27,02,0000,293,197,L,967
27,02,0000,734,252,L,1009
27,02,0000,568,337,L,999
27,02,0000,107,397,L,1005
27,02,0000,427,180,H,1021
27,02,0000,22,229,H,1012
27,02,0000,150,230,H,1011
27,02,0000,331,452,H,1038
07,02,0000,367,35,L,985
07,02,0000,501,147,L,980
07,02,0000,46,112,L,990
07,02,0000,102,138,L,995
07,02,0000,364,178,L,993
07,02,0000,360,243,L,1003
07,02,0000,444,294,L,1003
07,02,0000,148,383,L,984
07,02,0000,482,11,H,1001
07,02,0000,203,142,H,1032
07,02,0000,756,132,H,1025
07,02,0000,38,303,H,1025
07,02,0000,528,504,H,1031
14,02,0000,49,82,L,1011
14,02,0000,464,127,L,1010
14,02,0000,295,115,L,989
14,02,0000,363,166,L,992
14,02,0000,788,183,L,1003
14,02,0000,183,108,L,995
14,02,0000,274,375,L,982
14,02,0000,449,8,H,1041
14,02,0000,750,52,H,1020
14,02,0000,71,161,H,1021
14,02,0000,233,263,H,1009
14,02,0000,542,279,H,1028
14,02,0000,597,403,H,1027
21,02,0000,543,117,L,1015
21,02,0000,337,122,L,984
21,02,0000,264,173,L,973
21,02,0000,167,268,L,962
21,02,0000,276,251,L,961
21,02,0000,676,334,L,1017
21,02,0000,312,21,H,1010
21,02,0000,619,8,H,1034
21,02,0000,539,279,H,1032
21,02,0000,476,413,H,1031
21,02,0000,361,528,H,1032
28,02,0000,322,120,L,962
28,02,0000,226,178,L,991
28,02,0000,544,176,L,1015
28,02,0000,122,238,L,992
28,02,0000,257,296,L,993
28,02,0000,575,356,L,1006
28,02,0000,720,380,L,1004
28,02,0000,82,479,H,1037
28,02,0000,356,482,H,1037
02,02,0600,788,90,L,1016
02,02,0600,191,208,L,963
02,02,0600,753,52,H,1026
02,02,0600,739,118,H,1024
02,02,0600,141,225,H,997
02,02,0600,421,378,H,1039
02,02,0600,761,421,H,1030
09,02,0600,374,100,L,989
09,02,0600,195,92,L,1008
09,02,0600,106,169,L,1005
09,02,0600,202,237,L,996
09,02,0600,334,326,L,962
09,02,0600,790,59,H,1024
09,02,0600,459,87,H,1012
09,02,0600,240,140,H,1015
09,02,0600,153,210,H,1019
09,02,0600,784,392,H,1022
16,02,0600,41,109,L,1005
16,02,0600,402,202,L,998
16,02,0600,202,383,L,973
16,02,0600,568,377,L,1014
16,02,0600,194,153,H,1016
16,02,0600,312,172,H,1015
16,02,0600,563,254,H,1024
16,02,0600,104,389,H,961
16,02,0600,424,534,H,1026
23,02,0600,72,119,L,1001
23,02,0600,343,169,L,965
23,02,0600,454,189,L,960
23,02,0600,322,248,L,966
23,02,0600,551,314,L,995
23,02,0600,19,407,L,995
23,02,0600,565,530,L,1015
23,02,0600,10,61,H,1014
23,02,0600,737,131,H,1026
23,02,0600,144,216,H,1014
23,02,0600,781,474,H,1020
23,02,0600,257,520,H,1034
05,02,0600,484,70,L,981
05,02,0600,778,157,L,1018
05,02,0600,339,90,L,982
05,02,0600,268,232,L,995
05,02,0600,210,112,H,1021
05,02,0600,153,211,H,1025
05,02,0600,731,197,H,1025
05,02,0600,25,227,H,1029
05,02,0600,468,411,H,1033
05,02,0600,608,459,H,1036
05,02,0600,427,503,H,1032
12,02,0600,441,20,L,1015
12,02,0600,314,221,L,979
12,02,0600,520,189,L,993
12,02,0600,68,276,L,995
12,02,0600,613,274,L,1001
12,02,0600,454,372,L,996
12,02,0600,101,500,L,991
12,02,0600,755,63,H,1032
12,02,0600,304,63,H,1019
12,02,0600,416,90,H,1022
12,02,0600,97,139,H,1017
12,02,0600,230,145,H,1018
12,02,0600,181,323,H,1008
12,02,0600,110,396,H,1005
12,02,0600,687,496,H,1019
12,02,0600,525,531,H,1023
19,02,0600,788,150,L,1016
19,02,0600,506,200,L,1012
19,02,0600,646,266,L,1024
19,02,0600,148,315,L,952
19,02,0600,564,334,L,1023
19,02,0600,245,60,H,1014
19,02,0600,578,111,H,1031
19,02,0600,561,477,H,1033
19,02,0600,383,430,H,1040
26,02,0600,358,24,L,989
26,02,0600,196,216,L,975
26,02,0600,8,156,L,984
26,02,0600,709,279,L,998
26,02,0600,482,326,L,990
26,02,0600,421,177,H,1013
26,02,0600,98,153,H,996
26,02,0600,286,445,H,1034
03,02,0600,117,93,L,1003
03,02,0600,311,43,L,951
03,02,0600,205,214,L,978
03,02,0600,764,202,L,1018
03,02,0600,761,54,H,1028
03,02,0600,657,244,H,1030
03,02,0600,145,225,H,1010
03,02,0600,9,297,H,1023
03,02,0600,494,322,H,1036
10,02,0600,358,57,L,999
10,02,0600,135,159,L,999
10,02,0600,208,131,L,989
10,02,0600,168,271,L,995
10,02,0600,534,367,L,982
10,02,0600,391,337,L,967
10,02,0600,96,490,L,974
10,02,0600,632,16,H,1017
10,02,0600,761,76,H,1026
10,02,0600,558,52,H,1017
10,02,0600,435,82,H,1016
17,02,0600,309,10,L,987
17,02,0600,794,35,L,1015
17,02,0600,788,95,L,1015
17,02,0600,463,84,L,993
17,02,0600,785,150,L,1015
17,02,0600,117,326,L,974
17,02,0600,59,438,L,978
17,02,0600,714,479,L,1015
17,02,0600,14,222,H,1012
17,02,0600,524,497,H,1029
24,02,0600,368,116,L,968
24,02,0600,524,181,L,997
24,02,0600,106,178,L,985
24,02,0600,209,326,L,979
24,02,0600,784,288,H,1022
24,02,0600,280,530,H,1031
04,02,0600,553,46,L,979
04,02,0600,375,75,L,969
04,02,0600,440,87,L,966
04,02,0600,784,154,L,1020
04,02,0600,325,191,L,988
04,02,0600,98,457,L,994
04,02,0600,791,61,H,1026
04,02,0600,123,157,H,1017
04,02,0600,733,197,H,1025
04,02,0600,35,222,H,1024
04,02,0600,512,323,H,1035
04,02,0600,479,413,H,1035
04,02,0600,624,485,H,1034
11,02,0600,356,32,L,1003
11,02,0600,148,84,L,1007
11,02,0600,233,148,L,983
11,02,0600,539,232,L,988
11,02,0600,5,257,L,991
11,02,0600,222,227,L,985
11,02,0600,342,252,L,982
11,02,0600,446,307,L,984
11,02,0600,320,426,L,992
11,02,0600,183,490,L,983
11,02,0600,758,76,H,1030
11,02,0600,16,71,H,1018
11,02,0600,268,82,H,1017
11,02,0600,525,531,H,1018
18,02,0600,367,207,L,1007
18,02,0600,780,155,L,1019
18,02,0600,123,196,L,984
18,02,0600,766,194,L,1019
18,02,0600,96,296,L,979
18,02,0600,178,325,L,975
18,02,0600,14,422,L,982
18,02,0600,795,30,H,1018
18,02,0600,539,282,H,1036
18,02,0600,485,416,H,1038
25,02,0600,353,48,L,979
25,02,0600,367,120,L,978
25,02,0600,109,131,L,982
